latitude,longitude,address,area,price
43.20536,76.984802,"Алматы, Медеуский р-н, Нуртаса Ондасынова — проспект Достык",20.0,150000
43.223537550443,77.046591631138,"Алматы, Медеуский р-н, мкр Сулусай",262.0,8500
43.18980255571,76.813690096861,"Алматы, Наурызбайский р-н, мкр Тастыбулак 2/40 — Алексей Хегай",25.0,120000
43.341181306324,76.834552940136,"Алматы, Алатауский р-н, Саина — Сорубулакский тракт",72.0,72000
43.378713472438,77.014804565462,"Алматы, Турксибский р-н, мкр Альмерек",3000.0,1350000
43.133764970245,76.863636980669,"Алматы, Наурызбайский р-н, мкр Карагайлы — Тажиева",50.0,75000
43.369842107,77.005087216892,"Алматы, Турксибский р-н, мкр Альмерек",100.0,99000
43.343122598608,76.832657468954,"Алматы, Алатауский р-н, мкр Мадениет",124.0,672000
43.172901,76.84318,"Алматы, Наурызбайский р-н, мкр Карагайлы, Райымбека 41",19.0,200000
43.360697,76.720453,"Алматы, Карасайский район с/о Ельтай",9.0,5500
43.293312,77.015336,"Алматы, Медеуский р-н, Халиуллина 196А",200.0,1350000
43.163936430242,76.875323245997,"Алматы, Бостандыкский р-н, мкр Хан Тенгри, Егора Редько 90",27.6,350000
43.189317,76.799992,"Алматы, Наурызбайский р-н, мкр Акжар 48 — Келимбетова",6.0,35000
43.205511,76.806029,"Алматы, Наурызбайский р-н, Арман 130",24.0,270000
43.166049,76.966317,"Алматы, Медеуский р-н, мкр Каменское плато, Алмалыкская 23",7.74,20000
43.292295,76.980221,"Алматы, Медеуский р-н, ул. Текемет 38",8.07,27000
43.186641911728,76.924793838078,"Алматы, Бостандыкский р-н, мкр Ерменсай — Жангир Хана",12.0,60000
43.222587,76.845788,"Алматы, Ауэзовский р-н, мкр Жетысу-2, Жетысу-3 — Абая Сайна",50.0,800000
43.160744,76.853621,"Алматы, Наурызбайский р-н, мкр Карагайлы — Мечеть тупик",12.0,55000
43.182753338878,76.841482697397,"Алматы, Наурызбайский р-н, мкр Карагайлы",5.0,38000
43.207003,76.824489,"Алматы, Наурызбайский р-н, мкр Калкаман-3, Шугыла — Байтели Батыр",7.45,35500
43.221024,76.807574,"Алматы, Наурызбайский р-н, мкр Калкаман-2 — Сабденова",8.0,50000
43.207042,76.801106,"Алматы, Наурызбайский р-н, мкр Шугыла",78.0,600000
43.324424632921,77.035798095434,"Алматы, Медеуский р-н",1600.0,7500000
43.189790447331,76.978553547699,"Алматы, Медеуский р-н, мкр Каменское плато",163.0,2580000
43.164334,76.657156,"Казахстан, Алматы",12.0,14000
43.201987506718,76.918082519488,"Алматы, Бостандыкский р-н, Мкр53 53 — Баганашыл",14.0,59000
43.192685945469,76.95851303153,"Алматы, Медеуский р-н, мкр Горный Гигант, Кербулакская",25.0,65000
43.240849599458,76.969907770896,"Алматы, Медеуский р-н, мкр Коктобе",14.787,140000
43.361173,77.00876,"Алматы, Турксибский р-н, мкр Альмерек",1000.0,1100000
43.189281,76.959238,"Алматы, Медеуский р-н, мкр Каменское плато 18 — Ромашковая",12.0,15000
43.266112760768,76.779642756358,"Казахстан, Алматы",52000.0,7500
43.162074,76.964796,"Алматы, Бостандыкский р-н, мкр Ерменсай",12.65,15000
43.197535174612,76.941561757996,"Алматы, Медеуский р-н, мкр Аскартау, Мкр Ремизовка",12.0,55000
43.181719818179,76.915137548606,"Алматы, Бостандыкский р-н, мкр Нур Алатау",18.0,125000
43.14855473347,76.86903209927,"Алматы, Наурызбайский р-н, мкр Карагайлы",6.0,27600
43.291302416893,76.972713672283,"Алматы, Медеуский р-н, Волочаевская улица",2.6,12500
43.182928258264,76.952240261632,"Алматы, Бостандыкский р-н",23.0,62000
43.160744,76.853621,"Алматы, Наурызбайский р-н, мкр Карагайлы",8.8,40500
43.195196983994,77.036390821896,"Алматы, Медеуский р-н, мкр Бутаковка",10.0,58000
43.2913012411,77.01426185867,"Алматы, Медеуский р-н, Райымбек батыра",200.0,1350000
43.306471,77.002053,"Алматы, Турксибский р-н, мкр Кайрат",150.0,500000
43.250560865175,76.748008481932,"Алматы, Алатауский р-н",6.0,6500
43.292194527868,77.016217804197,"Алматы, Медеуский р-н, Райымбека Батыр",470.0,2350000
43.200521,76.941246,"Алматы, Медеуский р-н, мкр Горный Гигант",30.0,45000
43.17354,76.815452,"Алматы, Наурызбайский р-н, мкр Тастыбулак",8.0,5000
43.200972,76.94095,"Алматы, Медеуский р-н, мкр Аскартау, Ремизовка",25.0,64000
43.312569487399,76.9908150417,"Алматы, Турксибский р-н, мкр Кайрат",70.0,220000
43.372674,77.007884,"Алматы, Турксибский р-н, мкр Альмерек 9 — Акермен",8.0,18500
43.284761,76.946058,"Алматы, Жетысуский р-н, Уссурийская 45 — Маяковского",7.3,30000
43.202757,76.935584,"Алматы, Медеуский р-н, мкр Аскартау, Мкр Ремизовка",20.0,265000
43.160416,76.883932,"Алматы, Бостандыкский р-н, мкр Архат",200.0,660000
43.335683256374,77.036215593503,"Алматы, Турксибский р-н, Гульдалинский сельский округ",6644.06,1316023
43.241414,76.875576,"Алматы, Алмалинский р-н, мкр Тастак-2",8.0,60000
43.184839925895,76.897690654739,"Алматы, Бостандыкский р-н, мкр Нур Алатау, Мкр Алатау",16.0,190000
43.354997437479,76.832577514519,"Алматы, Алатауский р-н, мкр 71-й разъезд, 71-й разъезд мкр",150.0,100000
43.25078550947,77.002939809322,"Алматы, Медеуский р-н, мкр Кенсай 1 — Шокая",11.0,25000
43.169181772751,76.818193644441,"Алматы, Наурызбайский р-н, мкр Таусамалы",10.0,10000
43.182863053702,76.794672803102,"Алматы, Наурызбайский р-н, мкр Акжар",8.0,50000
43.335648,76.8127,"Алматы, Алатауский р-н, мкр Мадениет 45",4.0,15000
43.179488,76.915344,"Алматы, Бостандыкский р-н, мкр Нур Алатау, Восточный 6а",6.0,44000
43.286238,77.000469,"Алматы, Медеуский р-н, мкр Думан-2 7 — Тал-Жібек",5.0,3800
43.218485560921,76.998139597469,"Алматы, Медеуский р-н, мкр Юбилейный",224.0,155000
43.20718,76.787101,"Алматы, Наурызбайский р-н, мкр Шугыла 6/64",98.0,350000
43.304217,76.928173,"Алматы, Жетысуский р-н, мкр Кулагер, Тихова 122А",6.0,27800
43.401772,76.994037,"Алматы, Турксибский р-н, мкр 13-й военный городок, 5-я линия участок 9 — Магазин ДЕГДАР рядом",6.0,11000
43.176617,76.794845,"Алматы, Наурызбайский р-н, мкр Акжар, Малинка 21",6.0,25000
43.386484228789,77.00888969619,"Алматы, Турксибский р-н, мкр Альмерек",10.0,12500
43.185057854262,76.914809377286,"Алматы, Бостандыкский р-н, мкр Нур Алатау",810.0,40000
43.198406,76.952967,"Алматы, Медеуский р-н, мкр Каменское плато — Кербулакская",22.0,21000
43.243259,77.01399,"Алматы, Медеуский р-н, мкр Кенсай",6.0,4500
43.24575,76.980886,"Алматы, Медеуский р-н, мкр Коктобе, Сагадата Нурмагамбетова — ВОАД",100.0,230000
43.229666,76.983226,"Алматы, Медеуский р-н, мкр Коктобе, Койгелди батыра",2400.0,600000
43.200945409347,76.935908547291,"Алматы, Медеуский р-н, мкр Аскартау, Мкр Ремизовка",0.47,9500
43.249134,76.986633,"Алматы, Медеуский р-н, мкр Горный Гигант, ВОАД — 2-я Зои Космодемьянской",2700.0,6000000
43.16499,76.974395,"Алматы, Бостандыкский р-н, мкр Актобе — Конечная 5 автобуса",10.5,7000
43.344467997981,77.141938866523,"Алматы, Медеуский р-н, мкр Алатау (ИЯФ)",6.0,8000
43.210651,76.993162,"Алматы, Медеуский р-н, мкр Юбилейный, Достык — Ондасынова",13.0,106080
43.189878,76.930031,"Алматы, Бостандыкский р-н, мкр Ерменсай, Аль-фараби — Арайлы",30.0,292950
43.189737,76.93011,"Алматы, Бостандыкский р-н, мкр Ерменсай, Аль-фараби — Арайлы",25.0,249007
43.198901,76.980763,"Алматы, Медеуский р-н, Керек-Жанибек хандар 103",126.0,3333000
43.190374,76.997048,"Алматы, Медеуский р-н, Керей-Жанибек хандар 396",68.0,1650000
43.237761,76.991351,"Алматы, Медеуский р-н, мкр Горный Гигант",262.0,700000
43.175715642924,76.961169404755,"Алматы, Медеуский р-н, мкр Каменское плато",24.0,90000
43.233426,76.795923,"Алматы, Наурызбайский р-н, проспект Райымбека 527",8.5,85000
43.172429,76.835715,"Алматы, Наурызбайский р-н, мкр Акжар 66 — Каменка",135.0,340000
43.183417395611,76.912902704716,"Алматы, Бостандыкский р-н, мкр Нур Алатау",10.0,53000
43.178195,76.854767,"Алматы, Наурызбайский р-н, мкр Каргалы",3.0,23000
43.293959209833,76.942663878933,"Алматы, Турксибский р-н, Лузина 8/2 — Достоевского",6.0,28800
43.279859,76.850837,"Алматы, Алатауский р-н, мкр Шанырак-2",6.0,16000
43.34223,76.816503,"Алматы, Алатауский р-н, мкр Мадениет",8.0,20000
43.269475,76.847064,"Алматы, Алатауский р-н, мкр Айгерим-1, Наби 142",6.0,32000
43.251869,77.012754,"Алматы, Медеуский р-н, мкр Кенсай",9.0,4500
43.1784,76.921149,"Алматы, Бостандыкский р-н, мкр Нур Алатау 28 — Садовая",6.1,35000
43.178619,76.70554,"Казахстан, Алматы",8.0,5500
43.312764,77.170923,"Казахстан, Алматы",6.0,5500
43.341974,77.167987,"Казахстан, Алматы",8.8,2000
43.257028,76.831559,"Алматы, Алатауский р-н, мкр Акбулак б/н — Жандильдина",6.0,18000
43.480406899046,77.085952004241,"Казахстан, Алматы",500.0,125000
43.237558,76.969395,"Алматы, Медеуский р-н, Радлова",34.0,500000
43.233585961719,76.919100981169,"Алматы, Бостандыкский р-н, мкр Коктем-3 23а — бульвар Мусрепова",20.0,860000
43.211412,77.004835,"Алматы, Медеуский р-н, Омирзака Султангазина 33 — Достык",23.0,52000
43.169397,76.848007,"Алматы, Наурызбайский р-н, мкр Карагайлы 13а — МакашТатимова",4.5,10000
43.160099945504,76.782760900322,"Алматы, Наурызбайский р-н, Вишневая 147",12.37,13000
43.209294068571,76.795282709155,"Алматы, Наурызбайский р-н, мкр Шугыла, Коктерек 9",10.0,57000
43.219664,76.964923,"Алматы, Медеуский р-н, Мкр Юбилейный",170.0,350000
43.234898,77.029626,"Алматы, Медеуский р-н",150.0,28000
43.166414,76.880933,"Алматы, Бостандыкский р-н, Кенесары Хана — Редько",40.0,360000
43.166337471263,76.880829342768,"Алматы, Бостандыкский р-н, Кенесары Хана — Феличита",40.0,360000
43.201127292393,76.960092495046,"Алматы, Медеуский р-н, мкр Горный Гигант — Жамакаева",60.0,430000
43.189643205436,76.930118577968,"Алматы, Медеуский р-н, мкр Аскартау, Ремизовка — Арайлы",55.0,542500
43.313501198515,76.88742957639,"Алматы, Алатауский р-н, мкр Ожет 1",10.0,67000
43.201974796603,76.929680538902,"Алматы, Медеуский р-н, мкр Аскартау, Ремизовка — Арайлы",15.0,105750
43.242432792975,77.00254156183,"Алматы, Медеуский р-н, мкр Кенсай",8.0,10000
43.209162,76.993802,"Алматы, Медеуский р-н, мкр Юбилейный, Достык — Ондасынова",80.0,652800
43.209344,76.993816,"Алматы, Медеуский р-н, мкр Юбилейный, Достык — Ондасынова",30.0,244800
43.209522,76.993647,"Алматы, Медеуский р-н, мкр Юбилейный, Достык — Ондасынова",20.0,163200
43.210608,76.993052,"Алматы, Медеуский р-н, мкр Юбилейный, Достык — Ондасынова",10.0,81600
43.186445,76.927445,"Алматы, Бостандыкский р-н, мкр Ерменсай",370.0,705000
43.323095,76.89524,"Алматы, Алатауский р-н, мкр Ожет 51 — Ауэзова",7.0,37000
43.179766,76.96265,"Алматы, Медеуский р-н, Ст. связист 54,57",12.0,18000
43.293880014982,77.006270420027,"Алматы, Медеуский р-н, мкр Думан-2 — Халиуллина",25.0,110000
43.286481,76.98694,"Алматы, Медеуский р-н, Кульджинский тракт 10а",40.0,460000
43.232282396573,76.830585345702,"Алматы, Ауэзовский р-н, мкр Аксай-5 — Маргулана угол садвакасова",7.0,95000
43.303163374087,77.052977063801,"Алматы, Медеуский р-н, Аэропортная",40.0,130000
43.191021737235,76.966146265221,"Алматы, Медеуский р-н, мкр Каменское плато 54 — СТ Жантобе",8.36,8000
43.200181778109,76.943077180523,"Алматы, Медеуский р-н, мкр Аскартау",10.0,14000
43.171543,76.826867,"Алматы, Наурызбайский р-н, мкр Таусамалы",10.0,14200
43.317631,76.975334,"Алматы, Турксибский р-н, мкр Жас Канат 77",8.6,50000
43.331752,76.94569,"Алматы, Турксибский р-н, Чернышевского",15.0,450000
43.237864594056,76.989230389371,"Алматы, Медеуский р-н, мкр Горный Гигант",87.35,64000
43.241988578137,76.772735635616,"Алматы, Алатауский р-н, мкр Теректы 386",6.3,24000
43.192129066166,76.962321759593,"Алматы, Медеуский р-н, мкр Каменское плато, ул. Жантобе 122",7.9,9999
43.161903,76.886521,"Алматы, Бостандыкский р-н",9.0,140000
43.18883505818,76.970809689197,"Алматы, Медеуский р-н, мкр Каменское плато, Казахстанстрой 21 — Выше по ул.Оспанова",5.7,4000
43.190849915498,76.956390735081,"Алматы, Медеуский р-н, мкр Каменское плато 20 — С/т Медик 2",6.0,57000
43.307883433005,77.200922411008,"Казахстан, Алматы",10.0,7000
43.211451,76.882915,"Алматы, Навои 132 — Навои и Токтобаева",1.0,15000
43.166596,76.96866,"Алматы, Медеуский р-н, СТ Домостроитель 86",12.0,14000
43.267854,76.797946,"Алматы, Алатауский р-н, мкр Алгабас 37",9.0,25000
43.231941,76.813988,"Алматы, Ауэзовский р-н, мкр Алтын Бесик 133",6.0,45000
43.242241,76.724666,"Казахстан, Алматы",5.0,3700
43.171983593587,76.829010599425,"Алматы, Наурызбайский р-н, мкр Таусамалы",12.0,13000
43.455055173977,77.198687325956,"Алматы, Жетысуский р-н",200.0,30000
43.161809,76.84366,"Алматы, Наурызбайский р-н, мкр Карагайлы, Кали Надырова 10",9.0,9000
43.32728108749,76.848170273072,"Алматы, Алатауский р-н, мкр Трудовик",4.0,15500
43.353588368216,76.961275245941,"Алматы, Турксибский р-н, Топалевского 64",5.8,23500
43.189317,76.799992,"Алматы, Наурызбайский р-н, мкр Акжар",7.0,35000
43.286198,76.986931,"Алматы, Медеуский р-н, Кульджинский тракт 1",40.0,460000
43.168780089051,76.89983710098,"Алматы, Бостандыкский р-н, мкр Нур Алатау",14.7,122375
43.273197,76.906263,"Алматы, Жетысуский р-н, Галилея 110А",10.0,28000
43.259004,76.824444,"Алматы, Алатауский р-н, мкр Акбулак шамелова 34",4.8,35000
43.164326,76.842833,"Алматы, Наурызбайский р-н, мкр Таусамалы",6.0,5000
43.282555,77.015199,"Алматы, Медеуский р-н, мкр Думан-2",5.8,22000
43.282545,77.015193,"Алматы, Медеуский р-н, мкр Думан-1",5.8,22000
43.206489,77.009991,"Алматы, Медеуский р-н, мкр Юбилейный",6190.0,3780000
43.349826,76.952542,"Алматы, Турксибский р-н, Нижняя Пятилетка — Кобикова",5.2,30000
43.245279,76.812806,"Алматы, Алатауский р-н, мкр Акбулак",20.0,41000
43.255094,76.983125,"Алматы, Медеуский р-н, мкр Коктобе, Коктобе 1",7.0,35000
43.186283,76.953847,"Алматы, Медеуский р-н, мкр Каменское плато",10.0,40000
43.167959933988,76.919488012996,"Алматы, Бостандыкский р-н, мкр Нурлытау (Энергетик) 17 — 30",9.0,55000
43.146321,76.896992,"Алматы, Бостандыкский р-н, мкр Архат 85",30.0,536000
43.1829755314,76.838072977084,"Алматы, Наурызбайский р-н, мкр Таусамалы — Гроза Найманбаева",10.5,82000
43.20694,76.983449,"Алматы, Медеуский р-н, мкр Юбилейный, Ондасынова 39",50.0,1200000
43.182436997582,76.837565143685,"Алматы, Наурызбайский р-н, мкр Таусамалы — Гроза-Найманбаева",5.19,42000
43.204215390583,76.781688854351,"Алматы, Наурызбайский р-н, мкр Шугыла, Озерная 41",6.0,19900
43.243093760049,77.009341402712,"Алматы, Медеуский р-н, мкр Кенсай",8.0,8200
43.251632685705,76.984841714642,"Алматы, Медеуский р-н, мкр Коктобе",6.0,95000
43.357708428425,77.059428783326,"Казахстан, Алматы",6.0,10000
43.348263474797,76.814290866898,"Алматы, Алатауский р-н, мкр Рахат",8.0,25500
43.204499,76.934416,"Алматы, Медеуский р-н, CТ Курортное 97",5.6,17000
43.24430647225,76.784375642792,"Алматы, Алатауский р-н, мкр Теректы",5.0,15000
43.176235,76.925698,"Алматы, Бостандыкский р-н, Бактыгереева — Центральная",7.9,12500
43.34223,76.816503,"Алматы, Алатауский р-н, мкр Мадениет",6.0,9500
43.202369992354,76.928492312492,"Алматы, Бостандыкский р-н, мкр Ерменсай",66.0,1045000
43.301636783371,76.890839814811,"Алматы, Алатауский р-н, мкр Заря Востока 59",10.0,67000
43.243448,76.964186,"Алматы, Медеуский р-н, Кошкунова 10 — Кастеева",11.0,199000
43.165535,76.91362,"Алматы, Бостандыкский р-н, мкр Нурлытау (Энергетик)",10.0,65100
43.321151620449,76.977780029179,"Алматы, Турксибский р-н, мкр Жас Канат",4.0,22876
43.170550443472,76.831034054393,"Алматы, Наурызбайский р-н, мкр Таусамалы Нагорная 2",9.0,9500
43.135672024996,76.863792340759,"Алматы, Наурызбайский р-н, Тажиева — Almaty horse",50.0,50000
43.253239,76.914833,"Алматы, Алмалинский р-н, Сабита Муканова — Казыбек би",14.0,350000
43.370848,76.943561,"Алматы, Жетысуский р-н, мкр Кемел (Первомайское) 76 — Д.Кудабайулы- уг .Кокшолак",9.0,44000
43.356105388277,77.132197342622,"Алматы, Медеуский р-н, мкр Алатау (ИЯФ) 26 — Карасай батыра",8.0,10000
43.190073,76.980302,"Алматы, Медеуский р-н, Ладушкина — М. Оспанова",100.0,140000
43.188397,76.967932,"Алматы, Медеуский р-н, мкр Тау Самал 9 — Конил Толкыны",95.0,240000
43.347861,76.844701,"Алматы, Алатауский р-н, мкр Боралдай (Бурундай) — Акымжанова",140.0,85000
43.198256,76.969369,"Алматы, Медеуский р-н, Марат Оспанов",24.0,120000
43.238004,76.991567,"Алматы, Медеуский р-н, Горный гигант 73",44.0,65000
43.150811,76.848062,"Алматы, Наурызбайский р-н, мкр Карагайлы",50.0,211500
43.174926785553,76.830892376209,"Алматы, Наурызбайский р-н, мкр Карагайлы",7.0,29900
43.211727,76.812443,"Алматы, Наурызбайский р-н, Ашимова",9.5,51000
43.377205,77.008751,"Алматы, Турксибский р-н, мкр Альмерек",6.0,5500
43.300431,76.835395,"Алматы, Алатауский р-н, мкр Курылысшы 49 — Телконыр",16.0,45000
43.455284469019,76.937349747832,"Алматы, 21 квартал 7",5.0,2800
43.259588,76.988243,"Алматы, Медеуский р-н, Центральная Подснежник 2",7.0,16900
43.34872,76.929125,"Алматы, Жетысуский р-н, мкр Кемел (Первомайское), Таймырскя — Бекмаханова",7.0,23000
43.226455,76.898864,"Алматы, Бостандыкский р-н, Айманова — Темирязева",80.0,131000
43.197182,76.936944,"Алматы, Медеуский р-н, мкр Аскартау, Ремизовка 158, 159",11.3,25000
43.178415,76.843156,"Алматы, Наурызбайский р-н, мкр Карагайлы — Бэлы Ахметовой",6.0,42000
43.227731,76.800127,"Алматы, Наурызбайский р-н, мкр Калкаман-2 12 — Гроза",18.0,150000
43.18810384426,76.801445173045,"Алматы, Наурызбайский р-н, мкр Акжар",10.0,55000
43.215498,76.949508,"Алматы, Медеуский р-н, мкр Горный Гигант Жамакаева",5.31,68000
43.242535318218,76.97670295182,"Алматы, Медеуский р-н",34.0,340000
43.177540290017,76.792395984069,"Алматы, Наурызбайский р-н, мкр Акжар",8.0,45000
43.221599578857,76.829902648926,"Алматы, Ауэзовский р-н, мкр Достык, Манат",6.88,38500
43.168674,76.837524,"Алматы, Наурызбайский р-н, мкр Карагайлы, Арал 55/11",31.0,36000
43.196894,76.952634,"Алматы, Медеуский р-н, мкр Горный Гигант — ул. спорт дружба",10.5,15000
43.245310595153,76.854413929828,"Казахстан, Алматы",125.0,1890000
43.233671861798,76.868147613824,"Казахстан, Алматы",100.0,1975000
43.249656572106,76.874788879681,"Казахстан, Алматы",114.0,2115000
43.197006,76.966089,"Алматы, Медеуский р-н, Олимпийская 27/1",10.0,38750
43.160509432135,76.776795919548,"Алматы, Наурызбайский р-н, мкр Таужолы",50.0,25000
43.282103,76.957035,"Алматы, Жетысуский р-н, Гастелло — Бондаренко",6.3,60000
43.226667,76.845204,"Алматы, Ауэзовский р-н, мкр Дубок-2 — Шаляпина",11.6,130000
43.255123846596,76.975081427941,"Алматы, Медеуский р-н, мкр Коктобе — Актангер",18.0,450000
43.248945,76.895016,"Алматы, Алмалинский р-н, Умбетбаева 26 — Богенбай батыра",17.5,220000
43.163622962977,76.859437877249,"Алматы, Наурызбайский р-н, мкр Карагайлы — Звездная поляна ⭐⭐⭐",147.0,1617000
43.354168,77.144172,"Алматы, Медеуский р-н, мкр Алатау (ИЯФ)",6.0,5500
43.160744,76.853621,"Алматы, Наурызбайский р-н, мкр Карагайлы",11.0,93000
43.175726,76.842254,"Алматы, Наурызбайский р-н, мкр Карагайлы 44 — Саудакент",9.0,25000
43.236209748448,76.855836042174,"Алматы, Ауэзовский р-н, Жубанова — Алтынсарина",22.1,350000
43.520128666213,77.078533685425,"Алматы, Байсерке 8",11.0,1500
43.292571524906,77.016203688912,"Казахстан, Алматы",54.0,460000
43.258421894765,76.939637999164,"Алматы, Медеуский р-н, Желтоксан 102 — Желтоксан Гоголя",5.2,770000
43.342340906648,77.000938210092,"Алматы, Турксибский р-н, Майлина — Бухтарминская",12.0,38000
43.212088,76.972109,"Алматы, Медеуский р-н, Мкр Кок-Тобе-2, Таттимбета",11.0,90000
43.24970295355,76.975391991402,"Алматы, Медеуский р-н, мкр Коктобе, Жабаева 42",23.0,320000
43.170581,76.913143,"Алматы, Бостандыкский р-н, мкр Нур Алатау 12",10.0,110000
43.322311191408,77.028533454658,"Алматы, Медеуский р-н",23.0,135000
43.180398,76.835741,"Алматы, Наурызбайский р-н, мкр Карагайлы",387.0,900000
43.197926098372,76.847772677953,"Алматы, Ауэзовский р-н, мкр Таугуль-3 4",7.0,95000
43.342236,76.816476,"Алматы, Алатауский р-н, мкр Мадениет",4.0,9500
43.306959,76.958518,"Алматы, Турксибский р-н, Папанина",5.5,33000
43.244929179618,76.928970910094,"Алматы, Алмалинский р-н, Шевченко — Масанчи",41.18,569000
43.217548,76.948016,"Алматы, Медеуский р-н, мкр Горный Гигант Сейфулина — Ал Фараби",230.0,18500
43.364770315877,77.015593207901,"Алматы, Турксибский р-н, мкр Альмерек",2000.0,2400000
43.416480061739,76.895741240354,"Алматы, КВ69. 109",6.0,8000
43.239298,76.790102,"Алматы, Алатауский р-н, мкр Теректы, Таусамалы 269а",200.0,247500
43.173722302913,76.822464542328,"Алматы, Наурызбайский р-н, мкр Таусамалы, Сервис 39",6.0,16000
43.196377846034,76.95255898801,"Алматы, Медеуский р-н, мкр Горный Гигант",323.0,970000
43.361807798058,76.834556167524,"Алматы, Алатауский р-н, мкр Боралдай (Бурундай)",150.0,72000
43.34646154131,77.106713009814,"Алматы, Медеуский р-н, мкр Алатау (ИЯФ)",4200.0,72000
43.345076115551,77.166713114376,"Алматы, Медеуский р-н, мкр Алатау (ИЯФ)",184.0,40000
43.288360774299,76.988322981413,"Алматы, Медеуский р-н, Медеуский район",40.0,400000
43.205185475497,76.812672090244,"Алматы, Наурызбайский р-н, мкр Таусамалы, Ашимова — Абая",14.0,208000
43.345397554507,76.801972463587,"Алматы, Алатауский р-н, мкр Рахат",300.0,95000
43.249966,76.978352,"Алматы, Медеуский р-н, мкр Коктобе, Бигелдинова 19Б",27.0,350000
43.256227,76.904394,"Алматы, Алмалинский р-н, Айтиева 12 — Гоголя",12.0,360000
43.286221,77.183386,"Алматы, Медеуский р-н, П. Байбулак. в сторону Талгара",6.0,10500
43.259004,76.98147,"Алматы, Медеуский р-н, мкр Коктобе, Бигельдинова 88",4.0,37000
43.198281273398,76.938385672521,"Алматы, Медеуский р-н, мкр Аскартау, Мкр Ремизовка",660.0,1500000
43.371342,76.937934,"Алматы, Жетысуский р-н, мкр Кемел (Первомайское) 54",8.0,48000
43.190362,76.958949,"Алматы, Медеуский р-н, мкр Каменское плато, Ст.аврора 77",10.0,15000
43.18606113179,76.913677301955,"Алматы, Бостандыкский р-н, мкр Баганашыл, Баганашыл СТ Энергостроитель 9 участок",13.82,43000
43.188720245003,76.802802743558,"Алматы, Наурызбайский р-н, мкр Акжар, Айманова",480.0,3686400
43.309780284693,76.921442569526,"Алматы, Жетысуский р-н, мкр Кулагер",42.0,200000
43.190494,76.832772,"Алматы, Наурызбайский р-н, мкр Таусамалы 12 — Жеруйык",22.0,95000
43.359226234194,77.158124496485,"Алматы, Медеуский р-н, мкр Алатау (ИЯФ)",9.0,4250
43.331909,76.846219,"Алматы, Алатауский р-н, мкр Трудовик, Коксу",15.0,30000
43.184089197785,76.948339751897,"Алматы, Бостандыкский р-н",158.0,420000
43.182637547865,76.961705538843,"Алматы, Медеуский р-н, мкр Тау Самал",158.0,420000
43.144824519228,76.871757247634,"Алматы, Наурызбайский р-н, мкр Каргалы, СТ Алма 702 — Олейникова угол Акбокен",10.0,46000
43.160851,76.911802,"Алматы, Бостандыкский р-н, мкр Ерменсай, СТ Алатау, ул. Западная 180",15.0,80000
43.241951,76.793057,"Алматы, Алатауский р-н, мкр Теректы Айналмалы 1070",8.5,21000
43.201353,76.857796,"Алматы, Ауэзовский р-н, мкр Таугуль-3",7.2,120000
43.159669872484,76.77753751151,"Алматы, Наурызбайский р-н, СТ 'Аксай'",30.0,80000
43.208419478707,76.994950838258,"Алматы, Медеуский р-н, мкр Юбилейный",6200.0,4417500
43.302771146783,77.009141399804,"Алматы, Турксибский р-н, Кульджинский тракт 58",350.0,2467500
43.357105536934,77.074194269205,"Алматы, Турксибский р-н, Кульджинский тракт — Бирлик",230.0,300000
43.206878,76.983167,"Алматы, Медеуский р-н, мкр Юбилейный — Султангазина",140.0,55000
43.333109,77.018103,"Алматы, Турксибский р-н, мкр Нуршашкан (Колхозши)",6.0,21000
43.198640872521,76.95021836839,"Алматы, Медеуский р-н, мкр Горный Гигант 7576 — ДРУЖБА СПОРТ",25.0,37500
43.191387802008,77.019146056207,"Алматы, Медеуский р-н, мкр Бутаковка",6.0,15000
43.196229383157,76.831924328835,"Алматы, Наурызбайский р-н, мкр Калкаман-3, Садуакасулы — Жандосова",20.0,140000
43.2450915633,77.000583722356,"Алматы, Медеуский р-н, мкр Кенсай",7.0,6500
43.26416121422,76.915292123198,"Алматы, Алмалинский р-н, Кожамкулова 55а — Макатаева",3.0,37000
43.199078,76.571345,"Алматы, Шалқар қаскелен",500.0,1800
43.242312,77.029763,"Алматы, Медеуский р-н, мкр Кенсай, Родники 503",6.0,14000
43.329614,76.849202,"Алматы, Алатауский р-н, мкр Трудовик",6.0,17000
43.353490546874,76.78366384499,"Алматы, Алатауский р-н, мкр Рахат",6.0,6000
43.398411431694,76.859686908359,"Алматы, Алатауский р-н, мкр Боралдай (Бурундай), 12 линия — Сейдалиева",6.0,7000
43.222432047798,76.816020843852,"Алматы, Наурызбайский р-н, мкр Калкаман-2",8.0,60000
43.342236,76.816476,"Алматы, Алатауский р-н, мкр Мадениет",7.5,8500
43.322636,76.841773,"Алматы, Алатауский р-н, Мкр. Коккайнар(Саялы), Игилик 59",9.9,58000
43.156107,76.851434,"Алматы, Наурызбайский р-н, мкр Карагайлы",380.0,10000
43.198402821321,76.955076889557,"Алматы, Медеуский р-н",127.0,448667
43.345895,76.818641,"Алматы, Алатауский р-н, мкр Мадениет 271",15.0,14500
43.182629651038,76.954467939742,"Алматы, Бостандыкский р-н, Горная долина",6.0,50000
43.223111704261,76.946983288361,"Алматы, Медеуский р-н, Мкр Горный Гигант 107",5.8,95555
